TRAPID,City,YEAR,MONTH,WEEK,Cx_quinquefasciatus_fem,Manhole_within_1KM,ElevationinFeet,DistancetoCanal,POVERTY_RATE,POVERTY_NUMBER,NDVI,NDVI_-1,WATER_BODY,WATER_BODY_-1,Mean_Precipitation,Mean_Precipitation-1,Mean_Precipitation-2,Mean_Precipitation-3,Mean_Precipitation-4,Mean_Precipitation-5,Mean_Humidity,Maximum_Humidity,Minimum_Humidity,Mean_Humidity-1,Max_Humidity-1,Min_Humidity-1,Mean_Humidity-2,Max_Humidity-2,Min_Humidity-2,Mean_Humidity-3,Max_Humidity-3,Min_Humidity-3,Mean_Humidity-4,Max_Humidity-4,Min_Humidity-4,Mean_Humidity-5,Max_Humidity-5,Min_Humidity-5,Mean_Temperature,Maximum_Temperature,Minimum_Temperature,Mean_Temperature-1,Max_Temperature-1,Min_Temperature-1,Mean_Temperature-2,Max_Temperature-2,Min_Temperature-2,Mean_Temperature-3,Max_Temperature-3,Min_Temperature-3,Mean_Temperature-4,Max_Temperature-4,Min_Temperature-4,Mean_Temperature-5,Max_Temperature-5,Min_Temperature-5
CC107,Miami,2019,10,1,15,27,15.85999966,401.8262236,20.8,2307,0.0858549,0.0990953,0.0858549,0.0990953,0.175239286,0.00315,5.36E-06,0.153980357,0.155405357,0.217176786,70.427232,86.06571429,53.73666667,63.03479167,73.4,50.81666667,61.20964286,76.33333333,46.37333333,66.11616879,90.29,42.06,67.56002806,83.198,46.40333333,70.07453614,87.186,44.64666667,82.38664257,89.03333333,78.03333333,83.8,87.4,80.7,82.56071429,89.7,74.26666667,84.01189626,93,77.84285714,85.03158163,91.33333333,80.16,85.15462372,94.63333333,79.73333333
CC107,Miami,2019,10,4,1,27,15.85999966,401.8262236,20.8,2307,0.0858549,0.0990953,0.0858549,0.0990953,0.022166071,0.041619643,0.241678571,0.175239286,0.00315,5.36E-06,71.0819256,85.27666667,53.51333333,71.73233674,87.58,50.34,74.7838006,89.36333333,56.58333333,70.427232,86.06571429,53.73666667,63.03479167,73.4,50.81666667,61.20964286,76.33333333,46.37333333,83.61860119,88.73333333,78.7,83.36374575,90.66666667,77.3,80.84870536,88.73333333,76.3625,82.38664257,89.03333333,78.03333333,83.8,87.4,80.7,82.56071429,89.7,74.26666667
CC107,Miami,2019,11,1,6,27,15.85999966,401.8262236,20.8,2307,0.0654765,0.0858549,0.0654765,0.0858549,0.050198214,0.001691667,0.022166071,0.041619643,0.241678571,0.175239286,68.93349107,87.1025,56.32666667,68.22322222,78.87,55.23333333,71.0819256,85.27666667,53.51333333,71.73233674,87.58,50.34,74.7838006,89.36333333,56.58333333,70.427232,86.06571429,53.73666667,81.91666667,87.7,75.05,83.76916667,87.725,80.1,83.61860119,88.73333333,78.7,83.36374575,90.66666667,77.3,80.84870536,88.73333333,76.3625,82.38664257,89.03333333,78.03333333
CC107,Miami,2019,11,2,16,27,15.85999966,401.8262236,20.8,2307,0.0654765,0.0858549,0.0654765,0.0858549,0.124860714,0.050198214,0.001691667,0.022166071,0.041619643,0.241678571,67.83242602,87.84,42.30666667,68.93349107,87.1025,56.32666667,68.22322222,78.87,55.23333333,71.0819256,85.27666667,53.51333333,71.73233674,87.58,50.34,74.7838006,89.36333333,56.58333333,77.38439201,85.63333333,69.7,81.91666667,87.7,75.05,83.76916667,87.725,80.1,83.61860119,88.73333333,78.7,83.36374575,90.66666667,77.3,80.84870536,88.73333333,76.3625
CC107,Miami,2019,11,3,32,27,15.85999966,401.8262236,20.8,2307,0.0654765,0.0858549,0.0654765,0.0858549,0.014491071,0.124860714,0.050198214,0.001691667,0.022166071,0.041619643,64.99030931,88.56,26.18,67.83242602,87.84,42.30666667,68.93349107,87.1025,56.32666667,68.22322222,78.87,55.23333333,71.0819256,85.27666667,53.51333333,71.73233674,87.58,50.34,69.53696854,82.96666667,57.9,77.38439201,85.63333333,69.7,81.91666667,87.7,75.05,83.76916667,87.725,80.1,83.61860119,88.73333333,78.7,83.36374575,90.66666667,77.3
CC107,Miami,2019,12,1,74,27,15.85999966,401.8262236,20.8,2307,0.0603687,0.0654765,0.0603687,0.0654765,0.0317875,0,0.031433929,0.014491071,0.124860714,0.050198214,60.52516369,84.46333333,38.93333333,65.106875,80.05,50.61333333,64.81683036,88.16833333,45.04,64.99030931,88.56,26.18,67.83242602,87.84,42.30666667,68.93349107,87.1025,56.32666667,68.80654762,83.63333333,53.7,74.08541667,81.03333333,67.26666667,73.22395833,84,59.73333333,69.53696854,82.96666667,57.9,77.38439201,85.63333333,69.7,81.91666667,87.7,75.05
CC107,Miami,2019,12,2,6,27,15.85999966,401.8262236,20.8,2307,0.0603687,0.0654765,0.0603687,0.0654765,0.141089286,0.0317875,0,0.031433929,0.014491071,0.124860714,72.23059524,88.33,54.51666667,60.52516369,84.46333333,38.93333333,65.106875,80.05,50.61333333,64.81683036,88.16833333,45.04,64.99030931,88.56,26.18,67.83242602,87.84,42.30666667,76.42121174,84,67.03333333,68.80654762,83.63333333,53.7,74.08541667,81.03333333,67.26666667,73.22395833,84,59.73333333,69.53696854,82.96666667,57.9,77.38439201,85.63333333,69.7
CC107,Miami,2019,12,3,32,27,15.85999966,401.8262236,20.8,2307,0.0603687,0.0654765,0.0603687,0.0654765,0.109546429,0.141089286,0.0317875,0,0.031433929,0.014491071,73.0726165,85.9725,51.22666667,72.23059524,88.33,54.51666667,60.52516369,84.46333333,38.93333333,65.106875,80.05,50.61333333,64.81683036,88.16833333,45.04,64.99030931,88.56,26.18,73.91281888,82.9,62.1,76.42121174,84,67.03333333,68.80654762,83.63333333,53.7,74.08541667,81.03333333,67.26666667,73.22395833,84,59.73333333,69.53696854,82.96666667,57.9
CC107,Miami,2019,12,4,25,27,15.85999966,401.8262236,20.8,2307,0.0603687,0.0654765,0.0603687,0.0654765,0.496685714,0.109546429,0.141089286,0.0317875,0,0.031433929,73.59055931,91.03666667,45.72333333,73.0726165,85.9725,51.22666667,72.23059524,88.33,54.51666667,60.52516369,84.46333333,38.93333333,65.106875,80.05,50.61333333,64.81683036,88.16833333,45.04,73.58885842,80.775,61.36666667,73.91281888,82.9,62.1,76.42121174,84,67.03333333,68.80654762,83.63333333,53.7,74.08541667,81.03333333,67.26666667,73.22395833,84,59.73333333
CC107,Miami,2019,12,5,1,27,15.85999966,401.8262236,20.8,2307,0.0603687,0.0654765,0.0603687,0.0654765,0.243820833,0.496685714,0.109546429,0.141089286,0.0317875,0,79.02637335,92.02888889,61.34333333,73.59055931,91.03666667,45.72333333,73.0726165,85.9725,51.22666667,72.23059524,88.33,54.51666667,60.52516369,84.46333333,38.93333333,65.106875,80.05,50.61333333,75.95434524,79.36666667,70.21428571,73.58885842,80.775,61.36666667,73.91281888,82.9,62.1,76.42121174,84,67.03333333,68.80654762,83.63333333,53.7,74.08541667,81.03333333,67.26666667
CC107,Miami,2020,1,1,19,27,15.85999966,401.8262236,34.4,2855,0.0681569,0.0603687,0.0681569,0.0603687,0.009289286,0.243820833,0.496685714,0.109546429,0.141089286,0.0317875,62.16489583,86.81666667,31.7,79.02637335,92.02888889,61.34333333,73.59055931,91.03666667,45.72333333,73.0726165,85.9725,51.22666667,72.23059524,88.33,54.51666667,60.52516369,84.46333333,38.93333333,71.35476191,86.73333333,56.26666667,75.95434524,79.36666667,70.21428571,73.58885842,80.775,61.36666667,73.91281888,82.9,62.1,76.42121174,84,67.03333333,68.80654762,83.63333333,53.7
CC107,Miami,2020,1,2,14,27,15.85999966,401.8262236,34.4,2855,0.0681569,0.0603687,0.0681569,0.0603687,0.003617857,0.009289286,0.243820833,0.496685714,0.109546429,0.141089286,65.87788988,81.96333333,46.94333333,62.16489583,86.81666667,31.7,79.02637335,92.02888889,61.34333333,73.59055931,91.03666667,45.72333333,73.0726165,85.9725,51.22666667,72.23059524,88.33,54.51666667,75.8491369,81.96666667,61.73333333,71.35476191,86.73333333,56.26666667,75.95434524,79.36666667,70.21428571,73.58885842,80.775,61.36666667,73.91281888,82.9,62.1,76.42121174,84,67.03333333
CC107,Miami,2020,1,4,17,27,15.85999966,401.8262236,34.4,2855,0.0681569,0.0603687,0.0681569,0.0603687,0.044501786,0.016980357,0.003617857,0.009289286,0.243820833,0.496685714,63.77816709,90.9525,24.23,63.53504167,86.7275,39.21666667,65.87788988,81.96333333,46.94333333,62.16489583,86.81666667,31.7,79.02637335,92.02888889,61.34333333,73.59055931,91.03666667,45.72333333,66.09965561,78.03333333,41,72.30797619,80.4,55.3,75.8491369,81.96666667,61.73333333,71.35476191,86.73333333,56.26666667,75.95434524,79.36666667,70.21428571,73.58885842,80.775,61.36666667
CC107,Miami,2020,2,1,5,27,15.85999966,401.8262236,34.4,2855,0.0517527,0.0681569,0.0517527,0.0681569,0.282169643,0.4058375,0.044501786,0.016980357,0.003617857,0.009289286,70.25487599,91.55222222,33.55666667,66.2982963,86.198,46.02333333,63.77816709,90.9525,24.23,63.53504167,86.7275,39.21666667,65.87788988,81.96333333,46.94333333,62.16489583,86.81666667,31.7,69.74372024,82.33333333,52.06666667,71.51986111,80.33333333,62.82,66.09965561,78.03333333,41,72.30797619,80.4,55.3,75.8491369,81.96666667,61.73333333,71.35476191,86.73333333,56.26666667
CC107,Miami,2020,2,2,10,27,15.85999966,401.8262236,34.4,2855,0.0517527,0.0681569,0.0517527,0.0681569,0.002166071,0.282169643,0.4058375,0.044501786,0.016980357,0.003617857,68.19901191,87.63,49.34,70.25487599,91.55222222,33.55666667,66.2982963,86.198,46.02333333,63.77816709,90.9525,24.23,63.53504167,86.7275,39.21666667,65.87788988,81.96333333,46.94333333,75.96544643,85.33333333,59,69.74372024,82.33333333,52.06666667,71.51986111,80.33333333,62.82,66.09965561,78.03333333,41,72.30797619,80.4,55.3,75.8491369,81.96666667,61.73333333
CC107,Miami,2020,2,3,5,27,15.85999966,401.8262236,34.4,2855,0.0517527,0.0681569,0.0517527,0.0681569,0.1148625,0.002166071,0.282169643,0.4058375,0.044501786,0.016980357,73.01230655,86.64833333,57.25,68.19901191,87.63,49.34,70.25487599,91.55222222,33.55666667,66.2982963,86.198,46.02333333,63.77816709,90.9525,24.23,63.53504167,86.7275,39.21666667,76.66345238,83.63333333,66.96666667,75.96544643,85.33333333,59,69.74372024,82.33333333,52.06666667,71.51986111,80.33333333,62.82,66.09965561,78.03333333,41,72.30797619,80.4,55.3
CC107,Miami,2020,2,4,15,27,15.85999966,401.8262236,34.4,2855,0.0517527,0.0681569,0.0517527,0.0681569,0.051996429,0.1148625,0.002166071,0.282169643,0.4058375,0.044501786,61.20930059,85.09,32.32666667,73.01230655,86.64833333,57.25,68.19901191,87.63,49.34,70.25487599,91.55222222,33.55666667,66.2982963,86.198,46.02333333,63.77816709,90.9525,24.23,70.24464286,83.93333333,52,76.66345238,83.63333333,66.96666667,75.96544643,85.33333333,59,69.74372024,82.33333333,52.06666667,71.51986111,80.33333333,62.82,66.09965561,78.03333333,41
CC107,Miami,2020,3,1,13,27,15.85999966,401.8262236,34.4,2855,0.0822569,0.0517527,0.0822569,0.0517527,0.011617857,0,0.051996429,0.1148625,0.002166071,0.282169643,59.9028497,85.09,30.63666667,49.82208333,69.44,29.18666667,61.20930059,85.09,32.32666667,73.01230655,86.64833333,57.25,68.19901191,87.63,49.34,70.25487599,91.55222222,33.55666667,73.67651786,88.73333333,55,62.2375,70.73333333,53.1,70.24464286,83.93333333,52,76.66345238,83.63333333,66.96666667,75.96544643,85.33333333,59,69.74372024,82.33333333,52.06666667
CC107,Miami,2020,3,2,33,27,15.85999966,401.8262236,34.4,2855,0.0822569,0.0517527,0.0822569,0.0517527,2.32E-05,0.011617857,0,0.051996429,0.1148625,0.002166071,57.39026786,78.32,41.06333333,59.9028497,85.09,30.63666667,49.82208333,69.44,29.18666667,61.20930059,85.09,32.32666667,73.01230655,86.64833333,57.25,68.19901191,87.63,49.34,74.49181548,82.96666667,68,73.67651786,88.73333333,55,62.2375,70.73333333,53.1,70.24464286,83.93333333,52,76.66345238,83.63333333,66.96666667,75.96544643,85.33333333,59
CC107,Miami,2020,3,3,9,27,15.85999966,401.8262236,34.4,2855,0.0822569,0.0517527,0.0822569,0.0517527,8.93E-06,2.32E-05,0.011617857,0,0.051996429,0.1148625,64.56658036,78.26,48.69333333,57.39026786,78.32,41.06333333,59.9028497,85.09,30.63666667,49.82208333,69.44,29.18666667,61.20930059,85.09,32.32666667,73.01230655,86.64833333,57.25,77.77755952,83.26666667,70.43333333,74.49181548,82.96666667,68,73.67651786,88.73333333,55,62.2375,70.73333333,53.1,70.24464286,83.93333333,52,76.66345238,83.63333333,66.96666667
CC107,Miami,2020,3,4,35,27,15.85999966,401.8262236,34.4,2855,0.0822569,0.0517527,0.0822569,0.0517527,0.001967857,8.93E-06,2.32E-05,0.011617857,0,0.051996429,67.24677083,91.35666667,44.27333333,64.56658036,78.26,48.69333333,57.39026786,78.32,41.06333333,59.9028497,85.09,30.63666667,49.82208333,69.44,29.18666667,61.20930059,85.09,32.32666667,78.11354167,87.03333333,72,77.77755952,83.26666667,70.43333333,74.49181548,82.96666667,68,73.67651786,88.73333333,55,62.2375,70.73333333,53.1,70.24464286,83.93333333,52
CC107,Miami,2020,6,2,6,27,15.85999966,401.8262236,34.4,2855,0.0843989,0.00896051,0.0843989,0.00896051,0.066453571,0.582367857,1.25E-05,2.107216071,0.595235714,0.031471429,72.8336571,88.98,53.83,80.45600411,94.20666667,58.56666667,71.70724306,80.94666667,56.58333333,84.21159876,98.27333333,61.13,81.69550836,98.89333333,48.3425,66.35537202,93.43,45.05333333,83.53032951,90.03333333,77.775,82.00338152,89.4,74.15,83.09333333,88.06666667,79.66666667,79.44104243,86.36666667,73.325,79.16431122,91.775,71.43333333,77.31889881,85.63333333,69.7
CC107,Miami,2020,6,3,5,27,15.85999966,401.8262236,34.4,2855,0.0843989,0.00896051,0.0843989,0.00896051,0.407355357,0.066453571,0.582367857,1.25E-05,2.107216071,0.595235714,77.72378968,94.77666667,51.6,72.8336571,88.98,53.83,80.45600411,94.20666667,58.56666667,71.70724306,80.94666667,56.58333333,84.21159876,98.27333333,61.13,81.69550836,98.89333333,48.3425,81.48760913,89.1,73.3,83.53032951,90.03333333,77.775,82.00338152,89.4,74.15,83.09333333,88.06666667,79.66666667,79.44104243,86.36666667,73.325,79.16431122,91.775,71.43333333
CC107,Miami,2020,6,4,14,27,15.85999966,401.8262236,34.4,2855,0.0843989,0.00896051,0.0843989,0.00896051,1.79E-06,0.407355357,0.066453571,0.582367857,1.25E-05,2.107216071,68.44380952,84.99,51.19666667,77.72378968,94.77666667,51.6,72.8336571,88.98,53.83,80.45600411,94.20666667,58.56666667,71.70724306,80.94666667,56.58333333,84.21159876,98.27333333,61.13,87.37232143,93.23333333,81.33333333,81.48760913,89.1,73.3,83.53032951,90.03333333,77.775,82.00338152,89.4,74.15,83.09333333,88.06666667,79.66666667,79.44104243,86.36666667,73.325
CC107,Miami,2020,6,5,6,27,15.85999966,401.8262236,34.4,2855,0.0843989,0.00896051,0.0843989,0.00896051,0,1.79E-06,0.407355357,0.066453571,0.582367857,1.25E-05,64.61595833,79.37333333,45.30666667,68.44380952,84.99,51.19666667,77.72378968,94.77666667,51.6,72.8336571,88.98,53.83,80.45600411,94.20666667,58.56666667,71.70724306,80.94666667,56.58333333,87.92770833,94.63333333,82.33333333,87.37232143,93.23333333,81.33333333,81.48760913,89.1,73.3,83.53032951,90.03333333,77.775,82.00338152,89.4,74.15,83.09333333,88.06666667,79.66666667
CC107,Miami,2020,7,1,3,27,15.85999966,401.8262236,34.4,2855,0.0460171,0.0843989,0.0460171,0.0843989,0.304328571,0,1.79E-06,0.407355357,0.066453571,0.582367857,69.20713166,85.81555556,49.2075,64.61595833,79.37333333,45.30666667,68.44380952,84.99,51.19666667,77.72378968,94.77666667,51.6,72.8336571,88.98,53.83,80.45600411,94.20666667,58.56666667,85.70850057,93.95,78.05555556,87.92770833,94.63333333,82.33333333,87.37232143,93.23333333,81.33333333,81.48760913,89.1,73.3,83.53032951,90.03333333,77.775,82.00338152,89.4,74.15
CC107,Miami,2020,7,2,3,27,15.85999966,401.8262236,34.4,2855,0.0460171,0.0843989,0.0460171,0.0843989,0.320919643,0.304328571,0,1.79E-06,0.407355357,0.066453571,71.69477381,87.92666667,35.79,69.20713166,85.81555556,49.2075,64.61595833,79.37333333,45.30666667,68.44380952,84.99,51.19666667,77.72378968,94.77666667,51.6,72.8336571,88.98,53.83,85.4653373,96.76666667,78.825,85.70850057,93.95,78.05555556,87.92770833,94.63333333,82.33333333,87.37232143,93.23333333,81.33333333,81.48760913,89.1,73.3,83.53032951,90.03333333,77.775
CC107,Miami,2020,7,3,2,27,15.85999966,401.8262236,34.4,2855,0.0460171,0.0843989,0.0460171,0.0843989,0.444173214,0.320919643,0.304328571,0,1.79E-06,0.407355357,73.25020196,91.294,54.55,71.69477381,87.92666667,35.79,69.20713166,85.81555556,49.2075,64.61595833,79.37333333,45.30666667,68.44380952,84.99,51.19666667,77.72378968,94.77666667,51.6,84.11610332,91.96666667,75.72,85.4653373,96.76666667,78.825,85.70850057,93.95,78.05555556,87.92770833,94.63333333,82.33333333,87.37232143,93.23333333,81.33333333,81.48760913,89.1,73.3
CC107,Miami,2020,8,3,1,27,15.85999966,401.8262236,34.4,2855,0.100728,0.0460171,0.100728,0.0460171,0.127548214,0.088933929,0.423975,4.17E-06,0.557373214,0.444173214,73.44034358,88.99333333,50.69,71.00926701,85.76,54.078,81.78154507,100,55.74333333,64.70069445,76.16,51.26333333,74.71451592,89.58777778,53.55333333,73.25020196,91.294,54.55,84.78024525,91.6,79.85,86.30568027,91.66666667,82,82.46372874,91.96666667,71.775,87.85694444,93.3,83.93333333,83.89937996,91.26666667,77.34444444,84.11610332,91.96666667,75.72
CC107,Miami,2020,8,4,5,27,15.85999966,401.8262236,34.4,2855,0.100728,0.0460171,0.100728,0.0460171,0.140033929,0.127548214,0.088933929,0.423975,4.17E-06,0.557373214,73.28045238,87.18,58.75333333,73.44034358,88.99333333,50.69,71.00926701,85.76,54.078,81.78154507,100,55.74333333,64.70069445,76.16,51.26333333,74.71451592,89.58777778,53.55333333,86.33549784,91.6,81.96666667,84.78024525,91.6,79.85,86.30568027,91.66666667,82,82.46372874,91.96666667,71.775,87.85694444,93.3,83.93333333,83.89937996,91.26666667,77.34444444
CC107,Miami,2020,9,1,2,27,15.85999966,401.8262236,34.4,2855,0.0865382,0.100728,0.0865382,0.100728,0.06735,0.224208333,0.140033929,0.127548214,0.088933929,0.423975,72.96289286,90.57666667,55.17333333,75.79583085,87.25666667,56.01333333,73.28045238,87.18,58.75333333,73.44034358,88.99333333,50.69,71.00926701,85.76,54.078,81.78154507,100,55.74333333,85.19520833,91.96666667,75.96666667,84.5297619,91.9,78.4,86.33549784,91.6,81.96666667,84.78024525,91.6,79.85,86.30568027,91.66666667,82,82.46372874,91.96666667,71.775
CC107,Miami,2020,10,4,4,27,15.85999966,401.8262236,34.4,2855,0.0457439,0.0865382,0.0457439,0.0865382,0.302903571,0.737894643,0.014483929,0.532191071,0,0.654880357,79.97525546,96.83,59.65666667,80.99994204,93.70333333,59.77333333,74.3743006,90.53333333,53.58666667,80.11564583,97.165,61.19,75.72804167,87.42,61.75666667,76.43931562,100,51.46666667,81.01028274,88.06666667,74.86666667,80.0529032,86.62,74.34,83.12961309,90.33333333,76.26666667,82.17354167,88.73333333,74.43,83.73083333,88.06666667,79.06666667,81.82793438,90.03333333,76.26666667
CC107,Miami,2020,11,1,19,27,15.85999966,401.8262236,34.4,2855,0.0619029,0.0457439,0.0619029,0.0457439,0.102048214,0.206691667,0.302903571,0.737894643,0.014483929,0.532191071,73.28756661,92.97,51.66142857,80.97648512,92.29,65.92666667,79.97525546,96.83,59.65666667,80.99994204,93.70333333,59.77333333,74.3743006,90.53333333,53.58666667,80.11564583,97.165,61.19,78.41635913,84.96666667,72.66666667,81.94149802,87.28,77,81.01028274,88.06666667,74.86666667,80.0529032,86.62,74.34,83.12961309,90.33333333,76.26666667,82.17354167,88.73333333,74.43
CC107,Miami,2020,11,4,5,27,15.85999966,401.8262236,34.4,2855,0.0619029,0.0457439,0.0619029,0.0457439,0.019130357,0.027725,0.375957143,0.102048214,0.206691667,0.302903571,76.27203274,93.515,51.42666667,71.23269345,94.62,50.35666667,88.66778713,100,65.29333333,73.28756661,92.97,51.66142857,80.97648512,92.29,65.92666667,79.97525546,96.83,59.65666667,75.24553571,81.33333333,68.73333333,76.89821429,84.3,69.4,78.37430447,84.3,73.76,78.41635913,84.96666667,72.66666667,81.94149802,87.28,77,81.01028274,88.06666667,74.86666667
CC107,Miami,2020,12,1,7,27,15.85999966,401.8262236,34.4,2855,0.0565895,0.0619029,0.0565895,0.0619029,0.050019643,0.01629375,0.019130357,0.027725,0.375957143,0.102048214,69.7451147,95.2175,42.06,80.02848958,95.31666667,59.79333333,76.27203274,93.515,51.42666667,71.23269345,94.62,50.35666667,88.66778713,100,65.29333333,73.28756661,92.97,51.66142857,69.73403961,81.66666667,53.4,74.95208333,82.26666667,69.4,75.24553571,81.33333333,68.73333333,76.89821429,84.3,69.4,78.37430447,84.3,73.76,78.41635913,84.96666667,72.66666667
CC107,Miami,2020,12,4,89,27,15.85999966,401.8262236,34.4,2855,0.0565895,0.0619029,0.0565895,0.0619029,0.001808929,1.79E-06,0.068225,0.050019643,0.01629375,0.019130357,68.35861947,93.79,44.81333333,78.1327151,96.365,54.04,67.27293899,95.25666667,36.87333333,69.7451147,95.2175,42.06,80.02848958,95.31666667,59.79333333,76.27203274,93.515,51.42666667,65.56796343,80.925,48.6,71.71688853,82.12,57,66.88824405,84.3,49.26666667,69.73403961,81.66666667,53.4,74.95208333,82.26666667,69.4,75.24553571,81.33333333,68.73333333
CC107,Miami,2020,12,5,2,27,15.85999966,401.8262236,34.4,2855,0.0565895,0.0619029,0.0565895,0.0619029,2.50E-05,0.001808929,1.79E-06,0.068225,0.050019643,0.01629375,65.84003472,78.7,47.51666667,68.35861947,93.79,44.81333333,78.1327151,96.365,54.04,67.27293899,95.25666667,36.87333333,69.7451147,95.2175,42.06,80.02848958,95.31666667,59.79333333,73.91527778,79.73333333,64.6,65.56796343,80.925,48.6,71.71688853,82.12,57,66.88824405,84.3,49.26666667,69.73403961,81.66666667,53.4,74.95208333,82.26666667,69.4
CC107,Miami,2021,1,2,8,27,15.85999966,401.8262236,42.6,2858,0.0661899,0.0565895,0.0661899,0.0565895,0.067876786,3.57E-06,2.50E-05,0.001808929,1.79E-06,0.068225,71.31089583,95.72,42.54,67.16220536,90.36333333,27.53333333,65.84003472,78.7,47.51666667,68.35861947,93.79,44.81333333,78.1327151,96.365,54.04,67.27293899,95.25666667,36.87333333,66.55280754,76.63333333,49.63333333,70.70285714,82.3,55.63333333,73.91527778,79.73333333,64.6,65.56796343,80.925,48.6,71.71688853,82.12,57,66.88824405,84.3,49.26666667
CC107,Miami,2021,1,3,44,27,15.85999966,401.8262236,42.6,2858,0.0661899,0.0565895,0.0661899,0.0565895,0.000539286,0.067876786,3.57E-06,2.50E-05,0.001808929,1.79E-06,62.84617857,87.43,45.20666667,71.31089583,95.72,42.54,67.16220536,90.36333333,27.53333333,65.84003472,78.7,47.51666667,68.35861947,93.79,44.81333333,78.1327151,96.365,54.04,66.42404762,75,54.36666667,66.55280754,76.63333333,49.63333333,70.70285714,82.3,55.63333333,73.91527778,79.73333333,64.6,65.56796343,80.925,48.6,71.71688853,82.12,57
CC107,Miami,2021,2,1,2,27,15.85999966,401.8262236,42.6,2858,0.079787,0.0661899,0.079787,0.0661899,0.208580357,0,5.36E-06,0.000539286,0.067876786,3.57E-06,68.98961168,95.44142857,35.88,64.02083333,76.88333333,46.64666667,76.28346386,95.81166667,27.93,62.84617857,87.43,45.20666667,71.31089583,95.72,42.54,67.16220536,90.36333333,27.53333333,65.98195153,83.33333333,50,67.09166667,76.63333333,55.6,71.96628827,84.3,57.96666667,66.42404762,75,54.36666667,66.55280754,76.63333333,49.63333333,70.70285714,82.3,55.63333333
