Date_Submitted,Cx_quinquefasciatus_fem,TRAPID,LOCATION
4/8/2021,36,CW41,9870 NW 28 Ter
4/15/2021,9,CW41,9870 NW 28 Ter
4/22/2021,6,CW41,9870 NW 28 Ter
4/29/2021,8,CW41,9870 NW 28 Ter
5/6/2021,12,CW41,9870 NW 28 Ter
5/13/2021,8,CW41,9870 NW 28 Ter
5/20/2021,2,CW41,9870 NW 28 Ter
6/4/2021,1,CW41,9870 NW 28 Ter
6/10/2021,4,CW41,9870 NW 28 Ter
6/17/2021,3,CW41,9870 NW 28 Ter
6/25/2021,1,CW41,9870 NW 28 Ter
7/1/2021,1,CW41,9870 NW 28 Ter
7/15/2021,1,CW41,9870 NW 28 Ter
8/12/2021,2,CW41,9870 NW 28 Ter
8/19/2021,4,CW41,9870 NW 28 Ter
9/30/2021,2,CW41,9870 NW 28 Ter
10/21/2021,1,CW41,9870 NW 28 Ter
10/28/2021,1,CW41,9870 NW 28 Ter
9/21/2016,5,CW43,1261 W 32 St
9/28/2016,1,CW43,1261 W 32 St
10/11/2016,5,CW43,1251 W 32 ST
10/18/2016,1,CW43,1251 W 32 ST
11/1/2016,5,CW43,1251 W 32 ST
11/8/2016,2,CW43,1251 W 32 ST
11/15/2016,6,CW43,1251 W 32 ST
11/22/2016,24,CW43,1251 W 32 ST
11/29/2016,7,CW43,1251 W 32 ST
12/13/2016,7,CW43,1251 W 32 ST
12/20/2016,2,CW43,1251 W 32 ST
12/27/2016,18,CW43,1251 W 32 ST
1/3/2017,3,CW43,1251 W 32 ST
1/10/2017,16,CW43,1251 W 32 ST
1/17/2017,3,CW43,1251 W 32 ST
1/24/2017,31,CW43,1251 W 32 ST
1/31/2017,14,CW43,1251 W 32 ST
2/7/2017,32,CW43,1251 W 32 ST
2/14/2017,36,CW43,1251 W 32 ST
2/22/2017,28,CW43,1251 W 32 ST
2/28/2017,3,CW43,1251 W 32 ST
3/7/2017,20,CW43,1251 W 32 ST
3/14/2017,4,CW43,1251 W 32 ST
3/21/2017,59,CW43,1251 W 32 ST
3/28/2017,24,CW43,1251 W 32 ST
4/4/2017,18,CW43,1251 W 32 ST
4/11/2017,5,CW43,1251 W 32 ST
4/18/2017,18,CW43,1251 W 32 ST
4/25/2017,8,CW43,1251 W 32 ST
5/2/2017,13,CW43,1251 W 32 ST
5/9/2017,4,CW43,1251 W 32 ST
5/16/2017,16,CW43,1251 W 32 ST
5/23/2017,6,CW43,1251 W 32 ST
6/20/2017,2,CW43,1251 W 32 ST
7/11/2017,2,CW43,1251 W 32 ST
7/18/2017,1,CW43,1251 W 32 ST
8/1/2017,4,CW43,1251 W 32 ST
8/8/2017,3,CW43,1251 W 32 ST
8/15/2017,2,CW43,1251 W 32 ST
8/24/2017,1,CW43,1251 W 32 ST
9/6/2017,1,CW43,1251 W 32 ST
9/19/2017,3,CW43,1251 W 32 ST
9/26/2017,10,CW43,1251 W 32 ST
10/11/2017,1,CW43,1251 W 32 ST
10/17/2017,2,CW43,1251 W 32 ST
10/31/2017,6,CW43,1251 W 32 ST
11/7/2017,1,CW43,1251 W 32 ST
11/14/2017,2,CW43,1251 W 32 ST
11/28/2017,7,CW43,1251 W 32 ST
12/5/2017,32,CW43,1251 W 32 ST
12/12/2017,14,CW43,1251 W 32 ST
12/20/2017,4,CW43,1251 W 32 ST
12/27/2017,5,CW43,1251 W 32 ST
1/9/2018,15,CW43,1251 W 32 ST
1/17/2018,2,CW43,1251 W 32 ST
1/30/2018,15,CW43,1251 W 32 ST
2/6/2018,62,CW43,1251 W 32 ST
2/13/2018,108,CW43,1251 W 32 ST
2/21/2018,42,CW43,1251 W 32 ST
2/27/2018,34,CW43,1251 W 32 ST
3/13/2018,9,CW43,1251 W 32 ST
3/20/2018,80,CW43,1251 W 32 ST
3/27/2018,3,CW43,1251 W 32 ST
4/3/2018,14,CW43,1251 W 32 ST
4/10/2018,35,CW43,1251 W 32 ST
4/17/2018,2,CW43,1251 W 32 ST
4/24/2018,26,CW43,1251 W 32 ST
5/1/2018,29,CW43,1251 W 32 ST
5/8/2018,1,CW43,1251 W 32 ST
5/15/2018,7,CW43,1251 W 32 ST
5/22/2018,3,CW43,1251 W 32 ST
5/30/2018,11,CW43,1251 W 32 ST
6/12/2018,1,CW43,1251 W 32 ST
6/26/2018,7,CW43,1251 W 32 ST
7/3/2018,7,CW43,1251 W 32 ST
7/10/2018,2,CW43,1251 W 32 ST
7/24/2018,1,CW43,1251 W 32 ST
8/21/2018,3,CW43,1251 W 32 ST
8/28/2018,2,CW43,1251 W 32 ST
9/5/2018,1,CW43,1251 W 32 ST
9/18/2018,3,CW43,1251 W 32 ST
9/25/2018,5,CW43,1251 W 32 ST
10/10/2018,1,CW43,1251 W 32 ST
10/23/2018,22,CW43,1251 W 32 ST
10/30/2018,3,CW43,1251 W 32 ST
11/6/2018,18,CW43,1251 W 32 ST
11/14/2018,1,CW43,1251 W 32 ST
11/27/2018,15,CW43,1251 W 32 ST
12/4/2018,1,CW43,1251 W 32 ST
12/11/2018,18,CW43,1251 W 32 ST
12/18/2018,17,CW43,1251 W 32 ST
1/8/2019,2,CW43,1251 W 32 ST
1/15/2019,2,CW43,1251 W 32 ST
1/23/2019,3,CW43,1251 W 32 ST
1/29/2019,6,CW43,1251 W 32 ST
2/12/2019,43,CW43,1251 W 32 ST
2/20/2019,21,CW43,1251 W 32 ST
2/27/2019,4,CW43,1251 W 32 ST
3/5/2019,4,CW43,1251 W 32 ST
3/12/2019,12,CW43,1251 W 32 ST
3/19/2019,12,CW43,1251 W 32 ST
3/26/2019,9,CW43,1251 W 32 ST
4/2/2019,17,CW43,1251 W 32 ST
4/9/2019,58,CW43,1251 W 32 ST
4/16/2019,5,CW43,1251 W 32 ST
4/30/2019,57,CW43,1261 W 32 St
5/14/2019,5,CW43,1261 W 32 St
5/21/2019,9,CW43,1261 W 32 St
5/29/2019,12,CW43,1261 W 32 St
6/4/2019,76,CW43,1261 W 32 St
6/11/2019,4,CW43,1261 W 32 St
6/18/2019,1,CW43,1261 W 32 St
6/25/2019,6,CW43,1261 W 32 St
7/16/2019,7,CW43,1261 W 32 St
7/23/2019,4,CW43,1261 W 32 St
8/13/2019,3,CW43,1261 W 32 St
8/20/2019,3,CW43,1261 W 32 St
8/27/2019,1,CW43,1261 W 32 St
9/4/2019,1,CW43,1261 W 32 St
9/24/2019,1,CW43,1261 W 32 St
10/1/2019,2,CW43,1261 W 32 St
10/22/2019,3,CW43,1261 W 32 St
11/5/2019,2,CW43,1261 W 32 St
11/13/2019,12,CW43,1261 W 32 St
12/3/2019,18,CW43,1261 W 32 St
12/10/2019,4,CW43,1261 W 32 St
12/17/2019,20,CW43,1261 W 32 St
12/24/2019,21,CW43,1261 W 32 St
12/31/2019,7,CW43,1261 W 32 St
1/7/2020,9,CW43,1261 W 32 St
1/14/2020,12,CW43,1261 W 32 St
1/28/2020,13,CW43,1261 W 32 St
2/4/2020,10,CW43,1261 W 32 St
2/11/2020,4,CW43,1261 W 32 St
2/19/2020,2,CW43,1261 W 32 St
2/25/2020,29,CW43,1261 W 32 St
3/5/2020,62,CW43,1261 W 32 St
3/10/2020,7,CW43,1261 W 32 St
3/17/2020,128,CW43,1261 W 32 St
3/24/2020,15,CW43,1261 W 32 St
3/31/2020,44,CW43,1261 W 32 St
4/7/2020,10,CW43,1261 W 32 St
4/14/2020,25,CW43,1261 W 32 St
4/21/2020,28,CW43,1261 W 32 St
4/28/2020,57,CW43,1261 W 32 St
5/5/2020,42,CW43,1261 W 32 St
5/12/2020,53,CW43,1261 W 32 St
5/19/2020,1,CW43,1261 W 32 St
6/2/2020,32,CW43,1261 W 32 St
6/23/2020,7,CW43,1261 W 32 St
6/30/2020,12,CW43,1261 W 32 St
7/14/2020,17,CW43,1261 W 32 St
7/21/2020,2,CW43,1261 W 32 St
7/28/2020,13,CW43,1261 W 32 St
8/4/2020,2,CW43,1261 W 32 St
9/15/2020,2,CW43,1261 W 32 St
9/22/2020,2,CW43,1261 W 32 St
9/29/2020,5,CW43,1261 W 32 St
10/6/2020,3,CW43,1261 W 32 St
10/14/2020,6,CW43,1261 W 32 St
11/3/2020,5,CW43,1261 W 32 St
12/1/2020,7,CW43,1261 W 32 St
12/8/2020,5,CW43,1261 W 32 St
12/15/2020,3,CW43,1261 W 32 St
12/22/2020,34,CW43,1261 W 32 St
1/5/2021,48,CW43,1261 W 32 St
1/12/2021,13,CW43,1261 W 32 St
1/20/2021,9,CW43,1261 W 32 St
1/26/2021,22,CW43,1261 W 32 St
2/2/2021,8,CW43,1261 W 32 St
2/9/2021,24,CW43,1261 W 32 St
2/17/2021,1,CW43,1261 W 32 St
2/23/2021,9,CW43,1261 W 32 St
3/2/2021,52,CW43,1261 W 32 St
3/9/2021,68,CW43,1261 W 32 St
3/16/2021,54,CW43,1261 W 32 St
3/23/2021,64,CW43,1261 W 32 St
3/30/2021,5,CW43,1261 W 32 St
4/6/2021,10,CW43,1261 W 32 St
4/13/2021,1,CW43,1261 W 32 St
4/20/2021,19,CW43,1261 W 32 St
4/27/2021,40,CW43,1261 W 32 St
5/4/2021,68,CW43,1261 W 32 St
5/11/2021,19,CW43,1261 W 32 St
5/18/2021,1,CW43,1261 W 32 St
5/25/2021,9,CW43,1261 W 32 St
6/2/2021,17,CW43,1261 W 32 St
6/15/2021,2,CW43,1261 W 32 St
6/23/2021,18,CW43,1261 W 32 St
7/7/2021,5,CW43,1261 W 32 St
7/13/2021,2,CW43,1261 W 32 St
7/20/2021,3,CW43,1261 W 32 St
7/27/2021,1,CW43,1261 W 32 St
8/10/2021,2,CW43,1261 W 32 St
8/17/2021,1,CW43,1261 W 32 St
8/24/2021,9,CW43,1261 W 32 St
9/8/2021,1,CW43,1261 W 32 St
9/28/2021,1,CW43,1261 W 32 St
10/5/2021,6,CW43,1261 W 32 St
10/13/2021,1,CW43,1261 W 32 St
10/19/2021,9,CW43,1261 W 32 St
10/26/2021,4,CW43,1261 W 32 St
11/2/2021,6,CW43,1261 W 32 St
10/11/2016,4,CW49,2255 NW 110 St
10/18/2016,11,CW49,2255 NW 110 St
10/25/2016,13,CW49,2255 NW 110 St
11/1/2016,6,CW49,2255 NW 110 St
11/8/2016,3,CW49,2255 NW 110 St
11/22/2016,7,CW49,2255 NW 110 St
12/6/2016,5,CW49,2255 NW 110 St
12/13/2016,2,CW49,2255 NW 110 St
12/27/2016,27,CW49,2255 NW 110 St
1/3/2017,1,CW49,2255 NW 110 St
1/10/2017,12,CW49,2255 NW 110 St
1/17/2017,23,CW49,2255 NW 110 St
1/24/2017,10,CW49,2255 NW 110 St
1/31/2017,15,CW49,2255 NW 110 St
2/7/2017,14,CW49,2255 NW 110 St
2/14/2017,13,CW49,2255 NW 110 St
2/22/2017,27,CW49,2255 NW 110 St
2/28/2017,6,CW49,2255 NW 110 St
3/7/2017,3,CW49,2255 NW 110 St
3/14/2017,4,CW49,2255 NW 110 St
3/21/2017,35,CW49,2255 NW 110 St
3/28/2017,50,CW49,2255 NW 110 St
4/4/2017,22,CW49,2255 NW 110 St
4/11/2017,40,CW49,2255 NW 110 St
4/18/2017,49,CW49,2255 NW 110 St
4/25/2017,5,CW49,2255 NW 110 St
5/2/2017,13,CW49,2255 NW 110 St
5/9/2017,16,CW49,2255 NW 110 St
5/16/2017,61,CW49,2255 NW 110 St
5/23/2017,11,CW49,2255 NW 110 St
5/31/2017,2,CW49,2255 NW 110 St
6/6/2017,3,CW49,2255 NW 110 St
6/13/2017,4,CW49,2255 NW 110 St
6/20/2017,17,CW49,2255 NW 110 St
7/4/2017,33,CW49,2255 NW 110 St
7/11/2017,20,CW49,2255 NW 110 St
7/18/2017,8,CW49,2255 NW 110 St
7/25/2017,5,CW49,2255 NW 110 St
8/1/2017,5,CW49,2255 NW 110 St
8/8/2017,11,CW49,2255 NW 110 St
8/15/2017,1,CW49,2255 NW 110 St
8/24/2017,9,CW49,2255 NW 110 St
8/29/2017,1,CW49,2255 NW 110 St
9/19/2017,8,CW49,2255 NW 110 St
10/3/2017,5,CW49,2255 NW 110 St
10/11/2017,6,CW49,2255 NW 110 St
10/24/2017,4,CW49,2255 NW 110 St
10/31/2017,19,CW49,2255 NW 110 St
11/7/2017,5,CW49,2255 NW 110 St
11/14/2017,14,CW49,2255 NW 110 St
11/28/2017,16,CW49,2255 NW 110 St
12/5/2017,7,CW49,2255 NW 110 St
12/12/2017,5,CW49,2255 NW 110 St
12/20/2017,1,CW49,2255 NW 110 St
12/27/2017,8,CW49,2255 NW 110 St
1/3/2018,1,CW49,2255 NW 110 St
1/9/2018,15,CW49,2255 NW 110 St
1/17/2018,38,CW49,2255 NW 110 St
1/30/2018,18,CW49,2255 NW 110 St
2/6/2018,27,CW49,2255 NW 110 St
2/13/2018,7,CW49,2255 NW 110 St
2/21/2018,1,CW49,2255 NW 110 St
2/27/2018,21,CW49,2255 NW 110 St
3/6/2018,37,CW49,2255 NW 110 St
3/13/2018,10,CW49,2255 NW 110 St
3/20/2018,14,CW49,2255 NW 110 St
3/27/2018,6,CW49,2255 NW 110 St
4/3/2018,11,CW49,2255 NW 110 St
4/10/2018,27,CW49,2255 NW 110 St
4/17/2018,21,CW49,2255 NW 110 St
4/24/2018,36,CW49,2255 NW 110 St
5/1/2018,23,CW49,2255 NW 110 St
5/8/2018,40,CW49,2255 NW 110 St
5/15/2018,30,CW49,2255 NW 110 St
5/22/2018,5,CW49,2255 NW 110 St
5/30/2018,28,CW49,2255 NW 110 St
6/5/2018,87,CW49,2255 NW 110 St
6/12/2018,13,CW49,2255 NW 110 St
6/19/2018,28,CW49,2255 NW 110 St
6/26/2018,6,CW49,2255 NW 110 St
7/3/2018,7,CW49,2255 NW 110 St
7/10/2018,12,CW49,2255 NW 110 St
7/17/2018,2,CW49,2255 NW 110 St
7/24/2018,3,CW49,2255 NW 110 St
8/7/2018,8,CW49,2255 NW 110 St
8/14/2018,5,CW49,2255 NW 110 St
8/21/2018,23,CW49,2255 NW 110 St
8/28/2018,6,CW49,2255 NW 110 St
9/5/2018,1,CW49,2255 NW 110 St
9/11/2018,2,CW49,2255 NW 110 St
9/18/2018,3,CW49,2255 NW 110 St
9/25/2018,22,CW49,2255 NW 110 St
10/2/2018,2,CW49,2255 NW 110 St
10/10/2018,1,CW49,2255 NW 110 St
10/16/2018,2,CW49,2255 NW 110 St
10/23/2018,9,CW49,2255 NW 110 St
10/30/2018,24,CW49,2255 NW 110 St
11/6/2018,26,CW49,2255 NW 110 St
11/14/2018,13,CW49,2255 NW 110 St
11/27/2018,8,CW49,2255 NW 110 St
12/4/2018,1,CW49,2255 NW 110 St
12/11/2018,61,CW49,2255 NW 110 St
12/18/2018,23,CW49,2255 NW 110 St
1/8/2019,68,CW49,2255 NW 110 St
1/29/2019,1,CW49,2255 NW 110 St
2/5/2019,21,CW49,2255 NW 110 St
2/12/2019,4,CW49,2255 NW 110 St
2/27/2019,1,CW49,2255 NW 110 St
3/5/2019,1,CW49,2255 NW 110 St
3/12/2019,7,CW49,2255 NW 110 St
3/19/2019,12,CW49,2255 NW 110 St
3/26/2019,1,CW49,2255 NW 110 St
4/2/2019,57,CW49,2255 NW 110 St
4/9/2019,2,CW49,2255 NW 110 St
4/16/2019,10,CW49,2255 NW 110 St
4/23/2019,22,CW49,2255 NW 110 St
4/30/2019,2,CW49,2255 NW 110 St
5/7/2019,1,CW49,2255 NW 110 St
5/14/2019,4,CW49,2255 NW 110 St
5/21/2019,6,CW49,2255 NW 110 St
6/4/2019,5,CW49,2255 NW 110 St
6/11/2019,2,CW49,2255 NW 110 St
6/25/2019,6,CW49,2255 NW 110 St
7/2/2019,4,CW49,2255 NW 110 St
7/9/2019,2,CW49,2255 NW 110 St
7/16/2019,1,CW49,2255 NW 110 St
7/23/2019,16,CW49,2255 NW 110 St
8/6/2019,3,CW49,2255 NW 110 St
8/13/2019,2,CW49,2255 NW 110 St
8/20/2019,3,CW49,2255 NW 110 St
8/27/2019,2,CW49,2255 NW 110 St
9/4/2019,8,CW49,2255 NW 110 St
9/17/2019,2,CW49,2255 NW 110 St
9/24/2019,8,CW49,2255 NW 110 St
10/16/2019,4,CW49,2255 NW 110 St
10/29/2019,10,CW49,2255 NW 110 St
11/5/2019,1,CW49,2255 NW 110 St
11/13/2019,2,CW49,2255 NW 110 St
12/3/2019,10,CW49,2255 NW 110 St
12/10/2019,11,CW49,2255 NW 110 St
12/24/2019,8,CW49,2255 NW 110 St
12/31/2019,25,CW49,2255 NW 110 St
1/7/2020,64,CW49,2255 NW 110 St
1/14/2020,10,CW49,2255 NW 110 St
1/22/2020,1,CW49,2255 NW 110 St
1/28/2020,21,CW49,2255 NW 110 St
2/4/2020,22,CW49,2255 NW 110 St
2/11/2020,3,CW49,2255 NW 110 St
2/19/2020,3,CW49,2255 NW 110 St
2/25/2020,4,CW49,2255 NW 110 St
3/3/2020,34,CW49,2255 NW 110 St
3/10/2020,1,CW49,2255 NW 110 St
3/17/2020,6,CW49,2255 NW 110 St
3/24/2020,2,CW49,2255 NW 110 St
3/31/2020,1,CW49,2255 NW 110 St
4/7/2020,8,CW49,2255 NW 110 St
4/14/2020,1,CW49,2255 NW 110 St
4/21/2020,4,CW49,2255 NW 110 St
4/28/2020,7,CW49,2255 NW 110 St
5/5/2020,12,CW49,2255 NW 110 St
5/12/2020,7,CW49,2255 NW 110 St
5/19/2020,2,CW49,2255 NW 110 St
5/27/2020,11,CW49,2255 NW 110 St
6/2/2020,5,CW49,2255 NW 110 St
6/9/2020,45,CW49,2255 NW 110 St
6/16/2020,32,CW49,2255 NW 110 St
6/23/2020,5,CW49,2255 NW 110 St
6/30/2020,2,CW49,2255 NW 110 St
7/7/2020,1,CW49,2255 NW 110 St
7/14/2020,1,CW49,2255 NW 110 St
7/21/2020,3,CW49,2255 NW 110 St
8/11/2020,1,CW49,2255 NW 110 St
9/1/2020,1,CW49,2255 NW 110 St
9/9/2020,2,CW49,2255 NW 110 St
9/29/2020,1,CW49,2255 NW 110 St
10/14/2020,9,CW49,2255 NW 110 St
11/24/2020,15,CW49,2255 NW 110 St
12/8/2020,3,CW49,2255 NW 110 St
12/15/2020,7,CW49,2255 NW 110 St
12/22/2020,2,CW49,2255 NW 110 St
12/29/2020,1,CW49,2255 NW 110 St
1/5/2021,1,CW49,2255 NW 110 St
1/12/2021,7,CW49,2255 NW 110 St
1/20/2021,4,CW49,2255 NW 110 St
1/26/2021,8,CW49,2255 NW 110 St
2/9/2021,1,CW49,2255 NW 110 St
2/23/2021,3,CW49,2255 NW 110 St
3/16/2021,1,CW49,2255 NW 110 St
3/30/2021,4,CW49,2255 NW 110 St
4/6/2021,6,CW49,2255 NW 110 St
4/13/2021,1,CW49,2255 NW 110 St
4/27/2021,1,CW49,2255 NW 110 St
6/2/2021,2,CW49,2255 NW 110 St
6/23/2021,2,CW49,2255 NW 110 St
6/29/2021,1,CW49,2255 NW 110 St
7/27/2021,1,CW49,2255 NW 110 St
8/3/2021,1,CW49,2255 NW 110 St
8/17/2021,1,CW49,2255 NW 110 St
9/8/2021,2,CW49,2255 NW 110 St
9/14/2021,1,CW49,2255 NW 110 St
9/21/2021,4,CW49,2255 NW 110 St
10/5/2021,5,CW49,2255 NW 110 St
10/13/2021,1,CW49,2255 NW 110 St
10/19/2021,5,CW49,2255 NW 110 St
10/26/2021,6,CW49,2255 NW 110 St
11/2/2021,5,CW49,2255 NW 110 St
8/30/2016,2,CW31,4400 Rickenbacker Cswy
9/6/2016,24,CW31,4400 Rickenbacker Cswy
9/13/2016,1,CW31,4400 Rickenbacker Cswy
9/16/2016,1,CW31,4400 Rickenbacker Cswy
9/20/2016,5,CW31,4400 Rickenbacker Cswy
9/23/2016,5,CW31,4400 Rickenbacker Cswy
9/27/2016,8,CW31,4400 Rickenbacker Cswy
11/29/2016,2,CW31,4400 Rickenbacker Cswy
12/6/2016,1,CW31,4400 Rickenbacker Cswy
12/27/2016,6,CW31,4400 Rickenbacker Cswy
1/3/2017,1,CW31,4400 Rickenbacker Cswy
1/17/2017,9,CW31,4400 Rickenbacker Cswy
1/24/2017,2,CW31,4400 Rickenbacker Cswy
1/31/2017,12,CW31,4400 Rickenbacker Cswy
2/7/2017,4,CW31,4400 Rickenbacker Cswy
2/14/2017,20,CW31,4400 Rickenbacker Cswy
2/28/2017,9,CW31,4400 Rickenbacker Cswy
3/21/2017,18,CW31,4400 Rickenbacker Cswy
3/28/2017,20,CW31,4400 Rickenbacker Cswy
4/25/2017,6,CW31,4400 Rickenbacker Cswy
5/16/2017,3,CW31,4400 Rickenbacker Cswy
5/23/2017,1,CW31,4400 Rickenbacker Cswy
6/27/2017,40,CW31,4400 Rickenbacker Cswy
7/4/2017,2,CW31,4400 Rickenbacker Cswy
7/11/2017,1,CW31,4400 Rickenbacker Cswy
7/18/2017,8,CW31,4400 Rickenbacker Cswy
7/25/2017,5,CW31,4400 Rickenbacker Cswy
8/1/2017,11,CW31,4400 Rickenbacker Cswy
8/15/2017,16,CW31,4400 Rickenbacker Cswy
9/19/2017,13,CW31,4400 Rickenbacker Cswy
10/11/2017,1,CW31,4400 Rickenbacker Cswy
10/17/2017,7,CW31,4400 Rickenbacker Cswy
10/24/2017,14,CW31,4400 Rickenbacker Cswy
10/31/2017,4,CW31,4400 Rickenbacker Cswy
11/7/2017,1,CW31,4400 Rickenbacker Cswy
12/12/2017,1,CW31,4400 Rickenbacker Cswy
12/20/2017,2,CW31,4400 Rickenbacker Cswy
1/17/2018,5,CW31,4400 Rickenbacker Cswy
2/27/2018,33,CW31,4400 Rickenbacker Cswy
3/6/2018,9,CW31,4400 Rickenbacker Cswy
3/13/2018,11,CW31,4400 Rickenbacker Cswy
3/20/2018,53,CW31,4400 Rickenbacker Cswy
3/27/2018,8,CW31,4400 Rickenbacker Cswy
4/3/2018,2,CW31,4400 Rickenbacker Cswy
4/10/2018,21,CW31,4400 Rickenbacker Cswy
4/17/2018,8,CW31,4400 Rickenbacker Cswy
4/24/2018,34,CW31,4400 Rickenbacker Cswy
5/1/2018,11,CW31,4400 Rickenbacker Cswy
5/8/2018,9,CW31,4400 Rickenbacker Cswy
5/22/2018,5,CW31,4400 Rickenbacker Cswy
5/30/2018,18,CW31,4400 Rickenbacker Cswy
6/5/2018,11,CW31,4400 Rickenbacker Cswy
6/19/2018,25,CW31,4400 Rickenbacker Cswy
7/3/2018,4,CW31,4400 Rickenbacker Cswy
7/10/2018,6,CW31,4400 Rickenbacker Cswy
7/26/2018,3,CW31,4400 Rickenbacker Cswy
8/2/2018,10,CW31,4400 Rickenbacker Cswy
8/9/2018,16,CW31,4400 Rickenbacker Cswy
8/23/2018,8,CW31,4400 Rickenbacker Cswy
8/30/2018,1,CW31,4400 Rickenbacker Cswy
9/14/2018,2,CW31,4400 Rickenbacker Cswy
9/21/2018,5,CW31,4400 Rickenbacker Cswy
9/28/2018,12,CW31,4400 Rickenbacker Cswy
10/5/2018,7,CW31,4400 Rickenbacker Cswy
10/12/2018,7,CW31,4400 Rickenbacker Cswy
10/25/2018,1,CW31,4400 Rickenbacker Cswy
11/1/2018,1,CW31,4400 Rickenbacker Cswy
11/16/2018,3,CW31,4400 Rickenbacker Cswy
11/29/2018,6,CW31,4400 Rickenbacker Cswy
12/6/2018,4,CW31,4400 Rickenbacker Cswy
12/20/2018,3,CW31,4400 Rickenbacker Cswy
1/10/2019,1,CW31,4400 Rickenbacker Cswy
1/17/2019,37,CW31,4400 Rickenbacker Cswy
1/25/2019,4,CW31,4400 Rickenbacker Cswy
1/31/2019,13,CW31,4400 Rickenbacker Cswy
2/7/2019,3,CW31,4400 Rickenbacker Cswy
2/14/2019,8,CW31,4400 Rickenbacker Cswy
3/7/2019,1,CW31,4400 Rickenbacker Cswy
3/21/2019,4,CW31,4400 Rickenbacker Cswy
3/28/2019,6,CW31,4400 Rickenbacker Cswy
4/4/2019,3,CW31,4400 Rickenbacker Cswy
4/12/2019,6,CW31,4400 Rickenbacker Cswy
4/18/2019,1,CW31,4400 Rickenbacker Cswy
5/16/2019,2,CW31,4400 Rickenbacker Cswy
5/23/2019,10,CW31,4400 Rickenbacker Cswy
6/27/2019,2,CW31,4400 Rickenbacker Cswy
7/3/2019,3,CW31,4400 Rickenbacker Cswy
9/12/2019,3,CW31,4400 Rickenbacker Cswy
10/24/2019,1,CW31,4400 Rickenbacker Cswy
10/31/2019,1,CW31,4400 Rickenbacker Cswy
11/7/2019,4,CW31,4400 Rickenbacker Cswy
11/21/2019,4,CW31,4400 Rickenbacker Cswy
12/5/2019,167,CW31,4400 Rickenbacker Cswy
12/12/2019,4,CW31,4400 Rickenbacker Cswy
12/19/2019,1,CW31,4400 Rickenbacker Cswy
12/27/2019,2,CW31,4400 Rickenbacker Cswy
1/3/2020,1,CW31,4400 Rickenbacker Cswy
1/9/2020,3,CW31,4400 Rickenbacker Cswy
1/16/2020,1,CW31,4400 Rickenbacker Cswy
1/24/2020,6,CW31,4400 Rickenbacker Cswy
1/30/2020,9,CW31,4400 Rickenbacker Cswy
2/6/2020,2,CW31,4400 Rickenbacker Cswy
2/13/2020,8,CW31,4400 Rickenbacker Cswy
2/21/2020,8,CW31,4400 Rickenbacker Cswy
2/28/2020,6,CW31,4400 Rickenbacker Cswy
3/5/2020,6,CW31,4400 Rickenbacker Cswy
3/19/2020,1,CW31,4400 Rickenbacker Cswy
3/26/2020,8,CW31,4400 Rickenbacker Cswy
4/2/2020,17,CW31,4400 Rickenbacker Cswy
4/16/2020,2,CW31,4400 Rickenbacker Cswy
4/23/2020,2,CW31,4400 Rickenbacker Cswy
4/30/2020,5,CW31,4400 Rickenbacker Cswy
5/7/2020,22,CW31,4400 Rickenbacker Cswy
5/14/2020,9,CW31,4400 Rickenbacker Cswy
5/21/2020,12,CW31,4400 Rickenbacker Cswy
5/29/2020,1,CW31,4400 Rickenbacker Cswy
6/4/2020,12,CW31,4400 Rickenbacker Cswy
6/11/2020,25,CW31,4400 Rickenbacker Cswy
6/18/2020,2,CW31,4400 Rickenbacker Cswy
6/25/2020,1,CW31,4400 Rickenbacker Cswy
7/9/2020,11,CW31,4400 Rickenbacker Cswy
7/16/2020,7,CW31,4400 Rickenbacker Cswy
7/23/2020,3,CW31,4400 Rickenbacker Cswy
7/30/2020,2,CW31,4400 Rickenbacker Cswy
8/6/2020,1,CW31,4400 Rickenbacker Cswy
9/3/2020,1,CW31,4400 Rickenbacker Cswy
9/11/2020,1,CW31,4400 Rickenbacker Cswy
9/17/2020,1,CW31,4400 Rickenbacker Cswy
10/1/2020,3,CW31,4400 Rickenbacker Cswy
10/8/2020,2,CW31,4400 Rickenbacker Cswy
12/10/2020,5,CW31,4400 Rickenbacker Cswy
12/17/2020,1,CW31,4400 Rickenbacker Cswy
1/7/2021,3,CW31,4400 Rickenbacker Cswy
1/14/2021,8,CW31,4400 Rickenbacker Cswy
1/22/2021,31,CW31,4400 Rickenbacker Cswy
1/28/2021,6,CW31,4400 Rickenbacker Cswy
2/4/2021,6,CW31,4400 Rickenbacker Cswy
2/11/2021,2,CW31,4400 Rickenbacker Cswy
2/19/2021,2,CW31,4400 Rickenbacker Cswy
2/25/2021,16,CW31,4400 Rickenbacker Cswy
3/18/2021,2,CW31,4400 Rickenbacker Cswy
3/25/2021,22,CW31,4400 Rickenbacker Cswy
4/1/2021,1,CW31,4400 Rickenbacker Cswy
4/15/2021,10,CW31,4400 Rickenbacker Cswy
4/22/2021,1,CW31,4400 Rickenbacker Cswy
5/20/2021,2,CW31,4400 Rickenbacker Cswy
6/4/2021,8,CW31,4400 Rickenbacker Cswy
6/17/2021,2,CW31,4400 Rickenbacker Cswy
6/25/2021,1,CW31,4400 Rickenbacker Cswy
7/9/2021,34,CW31,4400 Rickenbacker Cswy
